description,NhtsaID,Make,Model,Year,State,abs,cruise,crash,mph,mileage,topic,T1,T2,T3,T4,T5,T6,T7,sentiment score
"I PURCHASED MY NEW 2002 ODYSSEY EX IN LATE DECEMBER OF 2001 AND AS OF JULY 21 TH  E CAR HAS 87,520 MILES. SOMETIME LAST WEEK, THE ENGINE CHECK LIGHT WAS ON. I TOOK THE CAR TO CAPITAL HONDA FOR REPAIR ON FRIDAY JULY 18, 2002. SERVICE ADVISOR, ANGELO PINILLOS CALLED ME BACK AND TOLD ME THAT MY CAR HAS THE FAILURE CODE OF P0730, WHICH MEANS NEED TO REPLACE THE TRANSMISSION AND PCM. HE TOLD ME THAT ""HONDA DPSM OFFERED ONE TIME GOOD WILL ASSISTANCE CP 25% AH 75% AND CUSTOMER WOULD PAY $2979.25 VALID FOR 30 DAYS."" I FEEL THAT THIS IS A DESIGN FLAW AND HONDA KNOWS ABOUT THIS PROBLEM SINCE 1999 ODYSSEY AND HONDA SHOULD PAY FOR ENTIRE REPAIR.  DEALER SAID I CAN TAKE THE CAR HOME AND SO I DID. I CALLED HONDA MOTOR (800-999-1009, CASE MANAGER'S EXT 118047) AND THEY HAVE OPENED A CASE FOR ME AND THE CASE  STILL UNDER REVIEW. HE ASKED ME TO SEND HIM PROVE OF CHANGING THE TRANSMISSIONFLUID BUT I TOLD HIM THAT I MAY NOT BE ABLE TO FIND IT. HE SEEMS TO IMPLY THAT HONDA WOULD NOT ABLE TO HELP ME MUCH IF I DON'T HAVE THE MAINTENANCE RECORD. I FIRST NOTICED THE PROBLEM ABOUT 2 MONTHS AGO, THE RPM WENT UP FOR NO REASON AND THE CAR HAS NO POWER BUT IT WENT AWAY AFTER RELEASE THE GAS PADDLE. IT HAPPENS ABOUT ONCE A WEEK AT FIRST AND THE FREQUENCY HAS BEEN UP TO LIKE 3 TIMES A WEEK AND   THEN THE ENGINE CHECK LIGHT WENT ON. I DON'T REMEMBERED WHEN BUT THEIR RECORD SHOWS THAT MY CAR HAVE BEEN SERVICE ONE FOR THE TRANSMISSION RECALL BY OTHER DEALER WHICH I HAVE BEEN THERE FOR OIL CHANGE ONCE OR TWICE. HONDA SHOULD PROVIDE FIX THIS TRANSMISSION PROBLEM FREE OF CHARGE TO IT CUSTOMER JUST LIKE THEY DID FOR ODYSSEY 1999-2001.",10235354,HONDA,ODYSSEY,2002,CA,N,N,N,20,87519.0,T1,26.80467002024586,-8.822506850797293,-0.44113729084737,-3.5427688928490735,-3.5174452333113955,5.093739683200552,-4.996673517224598,-0.15384615384615385
SRS LIGHT CAME ON FOR NO REASON.,10235393,HONDA,ACCORD,2001,TX,N,N,N,24,65000.0,T3,0.711296126229952,-0.07100835143916542,0.7939442082682657,-1.0554600560509053,-0.476381817019582,0.45400286519710004,-0.9976410362027918,-1.0
"DRIVING 2001 HONDA CIVIC EX AT APPROXIMATELY 45 MPH, CRASHED HEAD-ON INTO SIDE OF SUV MAKING ILLEGAL LEFT TURN.  THERE WAS ONE PASSENGER IN FRONT PASSENGER'S SEAT.  NEITHER DRIVER OR PASSENGER SIDE AIRBAGS DEPLOYED. BOTH DRIVER AND PASSENGER SUSTAINED SEAT BELT BRUISES ACROSS CHEST.  CAR APPEARS TO BE TOTALED (PRIOR TO OFFICIAL CLAIMS ADJUSTMENT).",10235878,HONDA,CIVIC,2001,NC,N,N,Y,45,97500.0,T3,5.238709789164037,3.8812523238315686,8.09213894156635,-3.5884042161783363,1.2974351393877295,-8.671520691361165,4.706220146902322,-3.0
"I WAS COMING FROM LEESBURG TO FALLS CHURCH WITH A SPEED OF 45M/H MY CAR STOP NEAR TYSON CORNER AND THE TRAFFIC WAS VERY FAST AND I WAS ALMOST GOING TO HIT BY LOT OF CARS BCZ OF MY TRANSMISSION FAILURE ,MY CAR HAVE ONLY 57000 MILEAGE AND  AND I HAVE A HONDA CIVIC 2001 .",10235883,HONDA,CIVIC,2001,VA,N,N,N,45,57000.0,T1,4.181846818350913,-0.4324668893702675,-0.45813632794704956,0.5882207132456467,2.169953008535953,-0.7520636197587581,0.24983858846745202,-1.5
"WHILE TRYING TO PARK THE 2001 HONDA ACCORD IN THE GARAGE, THE DRIVER ONLY RECOLLECTS A SUDDEN UNINTENDED ACCELERATION WHICH RESULTED IN AN ACCIDENT.",10235927,HONDA,ACCORD,2001,MI,N,N,Y,10,71120.0,T1,1.5216420472124719,0.08325274786182355,0.8236044534174027,-0.2809778307827503,0.6552996369577626,-0.4747321404859454,0.6273902684945497,-2.0
"TIRE HAS A LARGE 4INCH BULGE ON SIDEWALL. APPEARS TO BE FROM BELT SEPARATING ON INSIDE OF TIRE.  TIRE IS ONLY 3/32 WORN ON TREAD. TIRES WERE ALREADY CHANGED OUT BY THE TIRE KINGDOM IN SEFFNER, FL FOR THE SAME CONCERN NOW TIRES APPEAR TO HAVE THE SAME ISSUE.  TIRES WERE INSTALLED ON A 2001 HONDA CIVIC.",10236020,HONDA,CIVIC,2001,AZ,N,N,N,31,85308.0,T4,3.608641564866323,-0.32771883050352674,12.98925717545446,22.4630739516562,-9.15859138294529,-0.6373154940183675,-1.308894818789716,-1.0
"SRS LIGHT ON DASH, DIAGNOSED BY DEALER AS SRS CONTROL FAILURE, $700 TO REPLACE. THERE WAS A SERVICE BULLETIN  REGARDING A DIFFERENT PART OF THE SYSTEM, CHECKED OUT OK, BUT SEEMS LIKE QUITE A COINCIDENCE THAT THE BULLETIN AND THE FAILURE WERE SO CLOSE IN TIME. IT'S HARD TO ACCEPT THAT A PART COSTING SO MUCH AND SO CRITICAL TO SAFETY ""JUST GOES BAD"" FOR SO MANY OF US - COMPLAINTS ARE CIRCULATING OUT IN THE INTERNET AND ON THE NHTSA SITE DATING BACK TO 1 -2 YEARS. MERE MORTALS CANNOT TELL WHAT OR WHETHER THERE IS ACTUALLY ANYTHING WRONG, ONLY THOSE WHO HAVE THE COMPUTER (THOSE WHO STAND TO PROFIT A LOT) CAN KNOW. IT'S THE FOX GUARDING THE HENHOUSE. HAPPILY I HAVEN'T NEEDED THE AIRBAGS AND SEATBELT TIGHTENER, BUT THIS COULD HAPPEN ANY TIME. IS NHTSA SURE THERE ISN'T A SYSTEMIC PROBLEM HERE, THAT HONDA SHOULD BE ATTENDING TO?",10236154,HONDA,CR-V,2002,CA,N,N,N,10,90000.0,T1,9.318708166359153,-1.014673085108433,3.00218220638871,-3.8767138798708976,-2.977776709870338,3.7012576435179794,-2.7103014287931093,-0.8888888888888888
"TOOK CAR IN THE FIRST TWO YEARS EXPERIENCE HIGH RPM WHEN AUTOMATIC MINI VAN WAS TRYING TO SHIFT GEARS.  CONTINUED MAINTENANCE AND THE PROBLEMS WHICH THEY CLAIMED WERE NOTHING.  NOW MY TRANSMISSION AT 65,000 NEEDS TO BE REPLACED.  A RECALL FIX THAT WAS MADE THEY TOLD ME WOULD FIX THIS PROBLEM FOR A VERY LONG TIME.  THEY WANT TO CHARGE FULL PRICE ON MY TRANSMISSION THAT I BROUGHT TO THEM SEVERAL TIMES BEFORE WARRANTY WAS UP TO GET FIXED AND THEY TOLD ME THERE WASN'T A PROBLEM.  NOW, NO WARRANTY AND THEY WANT TO REPAIR IT.",10236162,HONDA,ODYSSEY,2002,NJ,N,N,N,32,64000.0,T1,9.809639566253592,-3.7738455605315036,-2.1850493468135643,-0.7855731066235767,-1.997825854728787,0.2533305876908649,-1.2417412911392638,-0.5714285714285714
2002 HONDA ODYSSEY LX WITH CATASTROPHIC TRANSMISSION FAILURE ON HIGHWAY. DRAMATIC AND SUDDEN REDUCTION IN SPEED. COULD HAVE RESULTED IN AN ACCIDENT.,10236217,HONDA,ODYSSEY,2002,NY,N,N,N,55,76000.0,T1,2.391343231815894,-0.3579837783341819,-0.8641682622642639,0.4858606657861588,-0.0026415437600834013,-1.0416367207080421,0.7070298936549496,-2.6666666666666665
"THE CONTACT OWNS A 2002 HONDA ODYSSEY.  IN 2005, THE TRANSMISSION FAILED AND THE CONTACT HAD THE VEHICLE REPAIRED ACCORDING TO NHTSA CAMPAIGN ID NUMBER 04V176000 (POWER TRAIN:AUTOMATIC TRANSMISSION).  THREE YEARS LATER, SHE NOTICED THAT THE ENGINE WARNING LIGHT WAS ILLUMINATED ON THE INSTRUMENT CONTROL PANEL.  THE DEALER STATED THAT HER TRANSMISSION FAILED AND WOULD COST $5,400 TO REPAIR.  A REPRESENTATIVE FROM THE DEALER STATED THAT THEY WOULD ONLY ASSUME FINANCIAL RESPONSIBILITY FOR $1,675 WORTH OF REPAIR COSTS.  THE TECHNICIAN DID NOT STATE WHAT CAUSED THE TRANSMISSION TO FAIL.  THE MANUFACTURER WAS UNABLE TO PROVIDE ANY ASSISTANCE.  THE VIN WAS UNKNOWN.  THE FAILURE MILEAGE WAS 51,000 AND CURRENT MILEAGE WAS 118,000.",10236223,HONDA,ODYSSEY,2002,VA,N,N,N,0,51000.0,T1,12.16550355402962,8.02434150066713,-8.649127575010995,1.912796529178628,-2.9131631727353304,-0.5529483745596918,0.08453439970486826,-1.5
"FAILURE OF A/C COMPRESSOR ON 2002 HONDA CR/V EX.  COMPRESSOR FROZE WHILE IN TRAFFIC ON BUSY STREET CAUSING ENGINE TO STALL.  MY WIFE HAD TO COAST, IN THE VEHICLE OVER TO THE SIDE OF THE STREET AND INTO AN OFF-STREET PARKING LOT.",10236277,HONDA,CR-V,2002,NM,N,N,N,35,63000.0,T1,2.7127661386152915,0.28421128757388003,0.6981824365305725,-0.015697862347694172,1.3825708898970153,0.06867184544853719,0.5562633251754965,-2.0
"SRS LIGHT (SUPPLEMENTAL SAFETY RESTRAINTS...AIR BAGS) STAYS ON ALL THE TIME ON MY 2001 HONDA ACCORD.  AIR BAGS SHOULD BE WARRANTED FOR LIFE OF CAR, I WOULD THINK, BUT HONDA DEALERS KEEP BLOWING ME OFF.  I SEE ON INTERNET THAT MANY OTHER 2001 HONDAS HAVE HAD SAME PROBLEM.",10236423,HONDA,ACCORD,2001,OR,N,N,N,55,105000.0,T1,5.025747338948865,1.7946773637900364,2.9900511780055363,-3.24125628911537,-2.5547705714400766,-0.3661963860987988,-3.352668149633862,-0.5
I HAVE HONDA CIVIC 2002. SRS LIGHT IS ON I TAKE IT TO DEALER TO CHECK & THEY FOUND MY DRIVER SIDE SEAT BELT BUCKLE HAS SENSOR IN IT MAKES TROUBLE HONDA WARRANTY COMES WITH LIFE TIME WARRANTY ON THE BUCKLE BUT DEALER SAY IN ORDER TO FIX THEY HAVE TO CHANGE BUCKLE BUT ITS NOT COVERED BY WARRANTY.  I CALL AND COMPLAINT TO HONDA CARE CENTER THEY MADE DECISION TO PAY ONLY $95 FOR DIAGNOSIS FEE & THEY WILL REPAIR IT FOR FREE ONLY ONE TIME BUT I GUESS SEAT BELT FAIL IS ALSO TROUBLE WITH INSIDE SRS SENSOR TOO BUT HOW COM THEY SEPARATE THIS ISSUE LIKE A SEAT BELT IS OK BUT SENSOR IS NOT OK AND YOU NEED NEW SENSOR WHICH COMES WITH SEATBELT BUCKLE THAN PAY TO HONDA OTHERWISE YOUR SRS LIGHT IS ON AND YOUR CAR AIRBAG NOT WORKING  YOU COULD DIE BY NOT WORKING AIRBAG. YOUR SEAT BUCKLE IS WORK BUT SENOR NOT WORKING SO IT MAKES MORE TROUBLE BUT LIFE TIME WARRANTY NOT COVER THIS ISSUE???,10236441,HONDA,CIVIC,2002,TX,N,N,N,50,108537.0,T1,15.428010438234153,-0.5985005082658094,12.002480488659298,-12.67297807557233,-8.051755577812921,-7.54707160068281,0.46858059145907455,-1.3076923076923077
"I RECEIVED A LETTER FROM HONDA SAYING THE 'OPDS"" SENSOR MAY BE DEFECTIVE AND HONDA WOULD REPLACE IT. WE HAD IT REPLACED AT PATTERSON AUTO CENTER, WICHITA FALLS, TX 76301, INVOICE #HOCS78608, 9/13/07. THE ""SRS"" INDICATOR LIGHT HAD BEEN ""ON"" AND WITH THE REPLACEMENT THE LIGHT WAS ""OFF"". ONE MONTH LATER THE LIGHT CAME ""ON"" AGAIN AND WE RETURNED TO HAVE IT CHECKED OUT. I WAS TOLD THE  ""SRS CONTROL UNIT"" NEEDED TO BE REPLACED, SO WE HAD THAT DONE, THIS WAS REPLACED AT MY COST. THEN ON 4/5/08 WHILE DRIVING ON A SMOOTH ROAD, THE PASSENGER SIDE AIR BAG DEPLOYED, HURTING MY WIFE THE PASSENGER ON HER ARM. THE FOLLOWING MONDAY 4/7/08 TOOK VEHICLE TO PATTERSON'S AND SHOWED THEM THE DEPLOYED AIR BAG. JIMMY KENDRICK IN SERVICE DEPARTMENT SAID HE HAD NEVER SEEN THAT HAPPEN BEFORE WITHOUT AN ACCIDENT. THEY CONNECTED THE COMPUTER TO THE SYSTEM AND IT INDICATED A SIDE IMPACT. JIMMY VISUALLY INSPECTED THE VEHICLE TO HAVE NOT HAD ANY ""SIDE IMPACT"" AND COULD NOT EXPLAIN WHY IT HAD DEPLOYED. I ASKED IF HONDA WOULD CORRECT THE FAULTY AIR BAG SYSTEM AND WAS TOLD ""NO"". LATEST INCIDENT WAS ON 7/29/08, WHILE SITTING IN THE VEHICLE AT THE CHURCH PARKING LOT, WITH THE ENGINE RUNNING, BUT PARKED THE DRIVERS SIDE AIR BAG DEPLOYED, INJURING MY LEFT ARM. NO SIDE IMPACT HAD OCCURRED TO CAUSE THIS TO HAPPEN. I WAS VERY LUCKY I WAS NOT DRIVING AT THE TIME, BECAUSE I KNOW IT WOULD HAVE CAUSED ME TO HAVE AN ACCIDENT. WE NEED HONDA TO RECALL THIS VEHICLE AND REPLACE THE AIR BAG SYSTEM BEFORE ANY OF THE OTHER AIR BAGS DEPLOY AND CAUSE A MAJOR ACCIDENT LEADING TO DEATH, AS SOON AS POSSIBLE!",10236532,HONDA,ODYSSEY,2002,TX,N,N,N,0,98035.0,T1,21.66409302537605,8.819846574398944,16.703071028261512,-11.25948109881987,-4.058459563526752,-6.868811833591221,-7.936053526153056,-1.125
"WHILE DRIVING AT 70MPH ON INTERSTATE 65 NEAR MONTGOMERY, ALABAMA THERE WAS A SUDDEN TRANSMISSION FAILURE IN OUR 2002 HONDA ODYSSEY RESULTING IN THE FRONT WHEELS LOCKING UP AND THE VEHICLE SKIDDING TO A HALT. THE VEHICLE CAME TO REST IN THE LEFT LANE OF THE INTERSTATE. WE EXITED THE VEHICLE QUICKLY AND CALLED 911. A COUPLE OF SQUAD CARS RESPONDED WITHIN A FEW MINUTES. WE COULD NOT DISENGAGE THE TRANSMISSION SO WERE UNABLE TO PUSH THE VEHICLE TO A SAFE PLACE. THERE WERE SOME CLOSE CALLS BUT NO ACCIDENTS FROM OTHER VEHICLES TRYING TO AVOID OUR STRANDED MINIVAN.  EVENTUALLY GOT THE VEHICLE TOWED TO A HONDA DEALERSHIP IN MONTGOMERY (MCCONNELL) WHERE WE WERE TOLD THAT THE TRANSMISSION WAS INDEED LOCKED UP AND WOULD NEED TO BE REPLACED ALONG WITH BOTH DRIVE SHAFTS AND BOTH FRONT TIRES. WE CONTACTED AMERICAN HONDA TO SEE IF THEY WOULD COVER THE COST OF REPAIRS BECAUSE (IN OUR VIEW) THIS IS A DEFECTIVE TRANSMISSION. WAS INITIALLY TOLD NO BECAUSE OUR MILEAGE OF 100594 WAS OUTSIDE THE WARRANTY AND OUR 2002 MODEL YEAR WAS NOT COVERED UNDER THE EXTENDED TRANSMISSION WARRANTY GIVE TO MODEL YEARS ENDING IN 2001. AFTER A WEEK OF HAGGLING AMERICAN HONDA DID NOT ADMIT TO THIS BEING A DEFECT BUT DID AGREE TO COVER 80% OF THE REPAIR COST THROUGH GOODWILL. OUR FINAL BILL WAS $1301.71 FOR A REMANUFACTURED TRANSMISSION, 2 NEW DRIVE SHAFTS AND 2 NEW TIRES.",10236624,HONDA,ODYSSEY,2002,TX,N,N,N,70,100594.0,T1,20.84436061580985,-3.9847239673396735,0.18925356986429595,8.326271843402111,-2.6481133245092723,-4.499352076106373,1.2917423688298832,-0.6818181818181818
"SRS LIGHT ON.  FAILED SIDE AIR BAG SENSOR.  HAD SENSOR REPLACED AUGUST 1, 2008 AT THE HONDA DEALER AND AT MY EXPENSE.  IN MAY OF 2006 THE SRS LIGHT WAS ON AND THE CONTROL MODULE WAS REPLACED BY THE DEALER UNDER WARRANTY.  WHY ISN'T THE ENTIRE AIR BAG SYSTEM OF SENSORS AND CONTROLLERS COVERED BY WARRANTY RATHER THAN JUST THE FRONT AIR BAGS?  SEEMS LIKE HONDA,S SRS SYSTEM HAS SIGNIFICANT PROBLEMS WITH FAILED CONTROL UNITS AND SENSORS.",10236628,HONDA,ACCORD,2001,IA,N,N,N,24,70000.0,T1,7.565441505381389,4.278489300470985,6.094521478577767,-6.344845448404433,-5.838951107132358,-1.3922025122509434,-6.572751883543612,-0.6
"2002 HONDA ODYSSEY FAILURE OF TRANSMISSION.   CHECK ENGINE LIGHT CAME ON WHICH LED TO FAILURE OF TRANSMISSION ON MINIVAN WITH 49,000 MILES.   HONDA PAID TO REPLACE TRANSMISSION AND GAVE ANOTHER WARRANTY FOR 36,000.    ON ABOUT 7/12/2008, TRANSMISSION FAILED AGAIN WITH ADDITIONAL 55,000 MILES. VEHICLE WAS BEING SERVICED FOR CHECK ENGINE LIGHT AND TECHNICIANS DISCOVERED THAT TRANSMISSION WENT BAD AGAIN .  HONDA ONLY COVERED 80% OF REPAIR COSTS.",10236669,HONDA,ODYSSEY,2002,PA,N,N,N,32,90186.0,T1,10.107631212409565,-2.620908538523671,-5.420052341621902,0.2032813748310203,-3.260508713905549,-1.6670852298836374,-1.806012344182061,-2.25
"TIRE VALVE STEMS CRACKED AND CAUSED TIRE TO GO FLAT. ""TOWN FAIR TIRE"" THE INSTALLER CLAIMS THE STEMS THEY USED WERE NOT INVOLVED IN TECH INT'L RECALL. THE SIDEWALL OF TIRE WAS DESTROYED.  TWO OTHER STEMS ON VEHICLE (3 OF 4) WERE SIMILARLY AFFECTED. ALL VALVE STEMS WERE REPLACED ALONG WITH TWO TIRES AS SET HAD WEAR.",10236681,HONDA,CIVIC,2002,CT,N,N,N,65,85538.0,T4,3.981840255917994,-0.2899881156390736,12.01568631344627,21.7901490947449,-7.686348690863541,0.913811402487598,-1.741500279324176,-0.6666666666666666
"2002 HONDA ACCORD SE, TRANSMISSION IS JERKING AND SHIFTING HARD INTO 1ST THROUGH 3RD GEARS. CAR HAS 112,000 MILES ON IT AND I HAVE NOTICED AN ABUNDANCE OF COMPLAINTS ABOUT THIS SPECIFIC TRANSMISSION ACTING UP AROUND 80,000 MILES. WITH THIS MANY COMPLAINTS THE PROBLEM SEEMS LESS THAN INTERMITTENT. THIS IS A RECALL ISSUE AND I ALONG WITH MANY OTHER OWNERS WOULD LIKE TO SEE ACTION TAKEN TO FORCE A RECALL. WITH OUR CURRENT ECONOMIC PROBLEMS THAT HAVE RISEN OUT OF POOR GOVERNMENT DECISION MAKING, THIS IS THE LEAST YOU CAN DO TO EASE THE STRAIN ON OUR POCKET BOOKS.",10236714,HONDA,ACCORD,2002,MI,N,N,N,30,112000.0,T1,8.576931008782413,-2.9053281816044145,-2.9830339242229,-0.1818039677532653,-2.3806926562992583,-0.8225945448624279,0.7527064979121321,-0.5
"MY 2002 HONDA ODYSSEY EX #  (MI 53,519) HAS FAILED TO ACCELERATE PROPERLY, TRANSMISSION IS FAILING TO ENGAGE.  THE VAN THEN FUNCTIONS AS IF IN NEUTRAL GEAR.  THIS IS EXTREMELY DANGEROUS BECAUSE IT IS OCCURRING WHEN DRIVING IN TRAFFIC.  I TOOK IT TO THE HONDA DEALER AND HE INFORMED ME THAT I NEED A NEW TRANSMISSION.  HE ALSO INFORMED ME THAT HONDA WILL NOT OFFER ANY ASSISTANCE IN THE COST OF THIS REPAIR.  THIS IS UNACCEPTABLE FOR A VEHICLE WITH SUCH LOW MILEAGE.  ADD TO THAT I HAVE DISCOVERED THAT THIS PROBLEM AND HONDA'S RESPONSE IS NOT UNIQUE BUT IS SOMEWHAT COMMON.",10236833,HONDA,ODYSSEY,2002,VA,N,N,N,40,53319.0,T1,8.560056996303771,-1.6936100285817914,-3.598313616756927,0.4414120756746234,-1.8599956231512895,-0.4540772578045141,1.297278965422167,-1.4
"OCCASIONAL AUTOMATIC TRANSMISSION SLIPPAGE, SLOW TO DOWNSHIFT UPON BRISK ACCELERATION WHEN ENTERING FREEWAY.",10236876,ACURA,TL,2002,CA,N,N,N,50,109845.0,T1,1.1410452391780175,-0.6589945386824494,-1.086654217364947,0.5305158091142168,0.6630871451334965,-1.001241481255552,0.2938395098021066,2.0
"HONDA 2001 CIVIC 4 DOOR WITH 80,000 MILES. TRANSMISSION DIED ON THE HIGHWAY WITH MY DAUGHTER IN THE CAR. TOOK IT TO HONDA DEALERSHIP AND THE SAID I NEED A NEW TRANSMISSION ($2800). CAR HAS NEVER HAD ANY PROBLEMS. THIS HAPPENED OUT OF THE BLUE, NO WARNING. THERE ARE LISTS AND LISTS OF PEOPLE WHO HAVE THE SAME ISSUE WITH KIND OF MAKE AND MODEL OF HONDA. SOMEONE NEEDS TO DO SOMETHING ABOUT THIS.",10236966,HONDA,CIVIC,2001,MN,N,N,N,55,82000.0,T1,7.4477777250964525,-2.446852788044115,-1.0287267412396814,-0.629600565563892,-1.2373401567884594,-0.3069430948393016,1.0422856439555963,-0.9166666666666666
"TRANSMISSION SLIPPING ON HONDA ODYSSEY 2002 MODEL, LOOKS LIKE MAJOR DEFECT WITH HONDA MINIVANS FROM YEARS 99-03.",10236990,HONDA,ODYSSEY,2002,KY,N,N,N,25,140000.0,T1,2.707736571237113,-1.6008580584199281,-0.9362536722513951,-0.12077707844590378,-1.682418804571466,-0.6108164177481612,0.34804301082534306,-0.5
HONDA ACCORD 2001 TRANSMISSION AND COOLANT SYSTEM.,10237036,HONDA,ACCORD,2001,FL,N,N,N,55,105730.0,T1,1.2980603122023122,-0.4269707314304144,-0.6258050568542826,-0.2732777689498168,-0.8406456137214336,-0.24636081871005658,-0.49986089290125835,0.0
THE SRS LIGHT HAS COME ON MY 2002 V6 HONDA ACCORD EX AND BASED ON DEALERSHIPS THAT I HAVE TAKEN  THE VEHICLE TO CLAIMS THAT IS IT A SEATBELT ISSUE THAT IS NOT COVERED... OTHER FORUMS THAT I HAVE BEEN TO THAT HAVE PEOPLE THAT HAVE SIMILAR PROBLEMS OR AIRBAGS NOT DEPLOYING PROPERLY AND WAS LINKED TO THE SRS LIGHT.  THE SRS SYSTEM IS FOR THE AIRBAG SYSTEM BUT DEALERSHIPS ARE ONLY ASKING FOR MONEY FOR GETTING THE CAR DIAGNOSED BUT STATING THAT THE SEATBELT AND AIRBAG SYSTEM ARE NOT COVERED BY HONDA. PLEASE HELP ME WITH MY SITUATION. MY WIFE AND CHILD RIDE IN THE VEHICLE DAILY.,10237085,HONDA,ACCORD,2002,TN,N,N,N,22,89563.0,T1,8.132263329558251,-0.16529634143105323,5.049008934119303,-5.78263251664364,-2.644949214266713,0.5936543248712898,-3.3364279404305557,0.3333333333333333
"IN LATE 2006 I NOTICED SLIPPING IN MY TRANSMISSION FOR MY 2002 HONDA ACCORD V-TEC V6 3.0 L BETWEEN THE FIRST AND SECOND GEARS IN MY AUTOMATIC TRANSMISSION AT ABOUT 60,000 MILES.  I TOOK IT TO MY TRUSTED MECHANIC WHO TOLD ME THAT THEIR DIAGNOSIS WAS A ""GENERAL TRANSMISSION FAILURE"" AND THAT I SHOULD TAKE IT TO A DEALER TO SEE IF THERE WAS A RECALL ON THE TRANSMISSION.  I TOOK IT TO KEYS HONDA IN WOODLAND HILLS AND THEY VERIFIED THERE WAS IN FACT NO RECALL ON THE PART.  THE REPLACEMENT OF THE TRANSMISSION COST ME ABOUT $2000 AND NOW ABOUT 20,000 MILES LATER I'M EXPERIENCING THAT SAME SLIPPING IN THE TRANSMISSION.  I WOULD LIKE TO NHTSA TO FORCE HONDA TO ISSUE A RECALL BEFORE SOME UNLIKELY SOUL WHO IS NOT AS DILIGENT TO FIX THEIR CAR HAS A SERIOUS INJURY DUE TO A TRANSMISSION FAILURE.",10237088,HONDA,ACCORD,2002,CA,N,N,N,0,60000.0,T1,13.46124912308008,-2.7389635746107253,-8.127654172950544,1.0304438147961315,-4.797630719442863,-2.786241303043204,1.459491501841259,-0.5
"2002 HONDA ACCORD COUPE EX, 4 CYL    TRANSMISSION ENGAGING LATE WHEN GOING INTO 2ND GEAR AND SOMETIMES 3RD GEAR.   HAPPENS MOST OFTEN WHEN THE CAR IS COLD.",10237220,HONDA,ACCORD,2002,MD,N,N,N,10,85000.0,T1,3.1515238681602145,-1.5155021324921767,-1.952767182393082,0.35497693400637514,0.33528791446972894,-1.4147772956120974,0.27135184998633366,0.0
THE AUTOMATIC TRANSMISSION ON MY 2002 HONDA ODYSSEY EX-L FAILED ON 7/24/08. IT HAD DONE 77.5K MILES. HONDA REFUSED TO REPLACE IT WITHOUT ANY COST TO ME. I ENDED UP PAYING $2K FOR A REMANUFACTURED TRANSMISSION.,10237280,HONDA,ODYSSEY,2002,GA,N,N,N,15,77535.0,T1,3.974938246741351,-1.6358835908896112,-2.5119936534385805,0.26930833951525207,-2.0847746132971805,-1.3869092911380914,0.24040864796601036,-2.0
"TRANSMISSION FAILURE 2002 HONDA ODYSSEY.  TRANSMISSION SLIPS AND IS PERIODICALLY UNABLE TO PROPERLY CHANGE GEARS.  HONDA DEALER REPORTS THAT TRANSMISSION NEEDS REPLACING.  ONLY 79,000 MILES.  THIS APPEARS TO BE A WIDE SPREAD PROBLEM.  THE TRANSMISSION RECALL (NHTSA CAMPAIGN ID NUMBER :04V176000) WAS PREVIOUSLY PERFORMED BY DEALER.  FOLLOWED REGULAR RECOMMENDED MAINTENANCE WITH THE TRANSMISSION FLUID CHANGE TWICE IN THE LAST FOUR YEARS.",10237550,HONDA,ODYSSEY,2002,VA,N,N,N,25,79000.0,T1,8.694287659346774,-1.5026240944412306,-6.673914579289777,1.3900398752750718,-3.7197938033258056,-2.4448068543959303,0.1714261639413224,-0.6666666666666666
"I PURCHASED MY 2003 ACURA TLS BRAND NEW. I HAD TO HAVE MY FIRST TRANSMISSION REPLACED TWO YEARS AGO WHEN DRIVING AT 40 MPHS, THE CAR SLIPPED INTO FIRST. JUST THREE MONTHS AGO, I HAD PROBLEMS WITH THE CAR SURGING AND THE DEALER REPLACED THE TRANSMISSION AGAIN.  JUST LAST WEEK (3 MONTHS AFTER THE LAST TRANSMISSION WAS INSTALLED), A THIRD TRANSMISSION WAS INSTALLED BECAUSE THE CAR WOULD NOT ACCELERATE WHILE TRYING TO MERGE ONTO THE FREEWAY (PRETTY SCARY).  I PURCHASED AN EXTENDED WARRANTY WHEN I BOUGHT THE CAR EVEN THEN MY CAR IS COVERED UNDER THE RECALL. MY CAR HAS 83,000 MILES ON IT AND I'M NOT THRILLED ABOUT HAVING TO BUY ANOTHER CAR. I SURE DON'T WANT TO SELL THIS TO ANYONE KNOWING IT HAS A PROBLEM THAT CAN'T BE FIXED OR MAY POSSIBLY KILL SOMEONE.",10237558,ACURA,TL,2003,CA,N,N,N,40,60000.0,T1,14.375057827058804,-4.282921243441489,-2.7483869783483947,2.8183719486485237,0.7574009822755596,-2.661358899762843,-0.2992854575762905,-0.5555555555555556
